,dado,data,partido,variavel
10852,63,2006-03-01,PT,num_deputados
10853,95,2006-03-01,PT,governismo
10854,98,2006-03-01,PT,fidelidade_lider
10855,2,2006-03-01,PT,dispersao
10856,84,2006-03-01,PMDB,rice
10857,55,2006-03-01,PMDB,num_deputados
10858,87,2006-03-01,PMDB,governismo
10859,93,2006-03-01,PMDB,fidelidade_lider
10860,6,2006-03-01,PMDB,dispersao
10861,88,2006-03-01,PTB,rice
10862,30,2006-03-01,PTB,num_deputados
10863,91,2006-03-01,PTB,governismo
10864,96,2006-03-01,PTB,fidelidade_lider
10865,4,2006-03-01,PTB,dispersao
10866,93,2006-03-01,PL,rice
10867,26,2006-03-01,PL,num_deputados
10868,93,2006-03-01,PL,governismo
10869,99,2006-03-01,PL,fidelidade_lider
10870,3,2006-03-01,PL,dispersao
10871,83,2006-03-01,PV,rice
10872,5,2006-03-01,PV,num_deputados
10873,71,2006-03-01,PV,governismo
10874,94,2006-03-01,PV,fidelidade_lider
10875,5,2006-03-01,PV,dispersao
10876,49,2006-03-01,PMR,rice
10877,2,2006-03-01,PMR,num_deputados
10878,88,2006-03-01,PMR,governismo
10879,0,2006-03-01,PMR,dispersao
10880,87,2006-03-01,PSB,rice
10881,21,2006-03-01,PSB,num_deputados
10882,91,2006-03-01,PSB,governismo
10883,97,2006-03-01,PSB,fidelidade_lider
10884,5,2006-03-01,PSB,dispersao
10885,94,2006-03-01,PSOL,rice
10886,6,2006-03-01,PSOL,num_deputados
10887,71,2006-03-01,PSOL,governismo
10888,94,2006-03-01,PSOL,fidelidade_lider
10889,2,2006-03-01,PSOL,dispersao
10890,91,2006-03-01,DEM,rice
10891,40,2006-03-01,DEM,num_deputados
10892,65,2006-03-01,DEM,governismo
10893,97,2006-03-01,DEM,fidelidade_lider
10894,3,2006-03-01,DEM,dispersao
10895,98,2006-03-01,PCdoB,rice
10896,8,2006-03-01,PCdoB,num_deputados
10897,95,2006-03-01,PCdoB,governismo
10898,100,2006-03-01,PCdoB,fidelidade_lider
10899,1,2006-03-01,PCdoB,dispersao
10900,89,2006-03-01,PSDB,rice
10901,37,2006-03-01,PSDB,num_deputados
10902,65,2006-03-01,PSDB,governismo
10903,98,2006-03-01,PSDB,fidelidade_lider
10904,4,2006-03-01,PSDB,dispersao
10905,66,2006-03-01,PRONA,rice
10906,2,2006-03-01,PRONA,num_deputados
10907,72,2006-03-01,PRONA,governismo
10908,1,2006-03-01,PRONA,dispersao
10909,85,2006-03-01,PP,rice
10910,36,2006-03-01,PP,num_deputados
10911,86,2006-03-01,PP,governismo
10912,95,2006-03-01,PP,fidelidade_lider
10913,6,2006-03-01,PP,dispersao
10914,0,2006-03-01,PTC,rice
10915,1,2006-03-01,PTC,num_deputados
10916,85,2006-03-01,PTC,governismo
10917,0,2006-03-01,PTC,dispersao
10918,93,2006-03-01,PDT,rice
10919,15,2006-03-01,PDT,num_deputados
10920,78,2006-03-01,PDT,governismo
10921,98,2006-03-01,PDT,fidelidade_lider
10922,2,2006-03-01,PDT,dispersao
10923,93,2006-03-01,PPS,rice
10924,11,2006-03-01,PPS,num_deputados
10925,75,2006-03-01,PPS,governismo
10926,98,2006-03-01,PPS,fidelidade_lider
10927,3,2006-03-01,PPS,dispersao
10928,93,2008-08-01,PSC,rice
10929,8,2008-08-01,PSC,num_deputados
10930,94,2008-08-01,PSC,governismo
10931,96,2008-08-01,PSC,fidelidade_lider
10932,2,2008-08-01,PSC,dispersao
10933,97,2008-08-01,PT,rice
10934,58,2008-08-01,PT,num_deputados
10935,99,2008-08-01,PT,governismo
10936,99,2008-08-01,PT,fidelidade_lider
10937,1,2008-08-01,PT,dispersao
10938,89,2008-08-01,PMDB,rice
10939,63,2008-08-01,PMDB,num_deputados
10940,94,2008-08-01,PMDB,governismo
10941,93,2008-08-01,PMDB,fidelidade_lider
10942,4,2008-08-01,PMDB,dispersao
10943,85,2008-08-01,PTB,rice
10944,14,2008-08-01,PTB,num_deputados
10945,90,2008-08-01,PTB,governismo
10946,93,2008-08-01,PTB,fidelidade_lider
10947,6,2008-08-01,PTB,dispersao
10948,89,2008-08-01,PV,rice
10949,9,2008-08-01,PV,num_deputados
10950,84,2008-08-01,PV,governismo
10951,96,2008-08-01,PV,fidelidade_lider
10952,3,2008-08-01,PV,dispersao
10953,90,2008-08-01,PSB,rice
10954,19,2008-08-01,PSB,num_deputados
10955,94,2008-08-01,PSB,governismo
10956,97,2008-08-01,PSB,fidelidade_lider
10957,3,2008-08-01,PSB,dispersao
10958,91,2008-08-01,PSOL,rice
10959,3,2008-08-01,PSOL,num_deputados
10960,55,2008-08-01,PSOL,governismo
10961,100,2008-08-01,PSOL,fidelidade_lider
10962,2,2008-08-01,PSOL,dispersao
10963,70,2008-08-01,PHS,rice
10964,2,2008-08-01,PHS,num_deputados
10965,95,2008-08-01,PHS,governismo
10966,2,2008-08-01,PHS,dispersao
10967,92,2008-08-01,PR,rice
10968,28,2008-08-01,PR,num_deputados
10969,93,2008-08-01,PR,governismo
10970,93,2008-08-01,PR,fidelidade_lider
10971,3,2008-08-01,PR,dispersao
10972,87,2008-08-01,DEM,rice
10973,29,2008-08-01,DEM,num_deputados
10974,64,2008-08-01,DEM,governismo
10975,97,2008-08-01,DEM,fidelidade_lider
10976,5,2008-08-01,DEM,dispersao
10977,82,2008-08-01,PRB,rice
10978,2,2008-08-01,PRB,num_deputados
10979,98,2008-08-01,PRB,governismo
10980,96,2008-08-01,PRB,fidelidade_lider
10981,1,2008-08-01,PRB,dispersao
10982,85,2008-08-01,PMN,rice
10983,3,2008-08-01,PMN,num_deputados
10984,97,2008-08-01,PMN,governismo
10985,99,2008-08-01,PMN,fidelidade_lider
10986,1,2008-08-01,PMN,dispersao
10987,93,2008-08-01,PSDB,rice
10988,33,2008-08-01,PSDB,num_deputados
10989,55,2008-08-01,PSDB,governismo
10990,98,2008-08-01,PSDB,fidelidade_lider
10991,2,2008-08-01,PSDB,dispersao
10992,0,2008-08-01,PRTB,rice
10993,1,2008-08-01,PRTB,num_deputados
10994,75,2008-08-01,PRTB,governismo
10995,100,2008-08-01,PRTB,fidelidade_lider
10996,0,2008-08-01,PRTB,dispersao
10997,87,2008-08-01,PP,rice
10998,28,2008-08-01,PP,num_deputados
10999,91,2008-08-01,PP,governismo
11000,93,2008-08-01,PP,fidelidade_lider
11001,5,2008-08-01,PP,dispersao
11002,0,2008-08-01,PTC,rice
11003,1,2008-08-01,PTC,num_deputados
11004,96,2008-08-01,PTC,governismo
11005,96,2008-08-01,PTC,fidelidade_lider
11006,0,2008-08-01,PTC,dispersao
11007,89,2008-08-01,PDT,rice
11008,17,2008-08-01,PDT,num_deputados
11009,94,2008-08-01,PDT,governismo
11010,96,2008-08-01,PDT,fidelidade_lider
11011,4,2008-08-01,PDT,dispersao
11012,0,2008-08-01,PTdoB,rice
11013,1,2008-08-01,PTdoB,num_deputados
11014,92,2008-08-01,PTdoB,governismo
11015,0,2008-08-01,PTdoB,dispersao
11016,79,2008-08-01,PPS,rice
11017,7,2008-08-01,PPS,num_deputados
11018,54,2008-08-01,PPS,governismo
11019,97,2008-08-01,PPS,fidelidade_lider
11020,6,2008-08-01,PPS,dispersao
11021,88,2008-04-01,PSC,rice
11022,9,2008-04-01,PSC,num_deputados
11023,93,2008-04-01,PSC,governismo
11024,92,2008-04-01,PSC,fidelidade_lider
11025,4,2008-04-01,PSC,dispersao
11026,97,2008-04-01,PT,rice
11027,67,2008-04-01,PT,num_deputados
11028,98,2008-04-01,PT,governismo
11029,99,2008-04-01,PT,fidelidade_lider
11030,1,2008-04-01,PT,dispersao
11031,88,2008-04-01,PMDB,rice
11032,69,2008-04-01,PMDB,num_deputados
11033,93,2008-04-01,PMDB,governismo
11034,93,2008-04-01,PMDB,fidelidade_lider
11035,5,2008-04-01,PMDB,dispersao
11036,83,2008-04-01,PTB,rice
11037,16,2008-04-01,PTB,num_deputados
11038,89,2008-04-01,PTB,governismo
11039,92,2008-04-01,PTB,fidelidade_lider
11040,6,2008-04-01,PTB,dispersao
11041,83,2008-04-01,PV,rice
11042,11,2008-04-01,PV,num_deputados
11043,91,2008-04-01,PV,governismo
11044,90,2008-04-01,PV,fidelidade_lider
11045,6,2008-04-01,PV,dispersao
11046,89,2008-04-01,PSB,rice
11047,22,2008-04-01,PSB,num_deputados
11048,93,2008-04-01,PSB,governismo
11049,95,2008-04-01,PSB,fidelidade_lider
11050,4,2008-04-01,PSB,dispersao
11051,83,2008-04-01,PSOL,rice
11052,3,2008-04-01,PSOL,num_deputados
11053,53,2008-04-01,PSOL,governismo
11054,100,2008-04-01,PSOL,fidelidade_lider
11055,2,2008-04-01,PSOL,dispersao
11056,75,2008-04-01,PHS,rice
11057,2,2008-04-01,PHS,num_deputados
11058,96,2008-04-01,PHS,governismo
11059,74,2008-04-01,PHS,fidelidade_lider
11060,2,2008-04-01,PHS,dispersao
11061,95,2008-04-01,PR,rice
11062,32,2008-04-01,PR,num_deputados
11063,95,2008-04-01,PR,governismo
11064,97,2008-04-01,PR,fidelidade_lider
11065,2,2008-04-01,PR,dispersao
11066,84,2008-04-01,DEM,rice
11067,33,2008-04-01,DEM,num_deputados
11068,47,2008-04-01,DEM,governismo
11069,90,2008-04-01,DEM,fidelidade_lider
11070,6,2008-04-01,DEM,dispersao
11071,89,2008-04-01,PRB,rice
11072,3,2008-04-01,PRB,num_deputados
11073,98,2008-04-01,PRB,governismo
11074,98,2008-04-01,PRB,fidelidade_lider
11075,1,2008-04-01,PRB,dispersao
11076,94,2008-04-01,PMN,rice
11077,4,2008-04-01,PMN,num_deputados
11078,96,2008-04-01,PMN,governismo
11079,99,2008-04-01,PMN,fidelidade_lider
11080,1,2008-04-01,PMN,dispersao
11081,95,2008-04-01,PSDB,rice
11082,35,2008-04-01,PSDB,num_deputados
11083,41,2008-04-01,PSDB,governismo
11084,96,2008-04-01,PSDB,fidelidade_lider
11085,2,2008-04-01,PSDB,dispersao
11086,91,2008-04-01,PP,rice
11087,30,2008-04-01,PP,num_deputados
11088,94,2008-04-01,PP,governismo
11089,96,2008-04-01,PP,fidelidade_lider
11090,3,2008-04-01,PP,dispersao
11091,10,2008-04-01,PTC,rice
11092,1,2008-04-01,PTC,num_deputados
11093,98,2008-04-01,PTC,governismo
11094,96,2008-04-01,PTC,fidelidade_lider
11095,0,2008-04-01,PTC,dispersao
11096,95,2008-04-01,PDT,rice
11097,19,2008-04-01,PDT,num_deputados
11098,97,2008-04-01,PDT,governismo
11099,98,2008-04-01,PDT,fidelidade_lider
11100,2,2008-04-01,PDT,dispersao
11101,13,2008-04-01,PTdoB,rice
11102,1,2008-04-01,PTdoB,num_deputados
11103,95,2008-04-01,PTdoB,governismo
11104,0,2008-04-01,PTdoB,dispersao
11105,69,2008-04-01,PPS,rice
11106,7,2008-04-01,PPS,num_deputados
11107,45,2008-04-01,PPS,governismo
11108,93,2008-04-01,PPS,fidelidade_lider
11109,9,2008-04-01,PPS,dispersao
11110,90,2012-11-01,PSC,rice
11111,9,2012-11-01,PSC,num_deputados
11112,78,2012-11-01,PSC,governismo
11113,98,2012-11-01,PSC,fidelidade_lider
11114,3,2012-11-01,PSC,dispersao
11115,99,2012-11-01,PT,rice
11116,59,2012-11-01,PT,num_deputados
11117,100,2012-11-01,PT,governismo
11118,100,2012-11-01,PT,fidelidade_lider
11119,0,2012-11-01,PT,dispersao
11120,92,2012-11-01,PMDB,rice
11121,47,2012-11-01,PMDB,num_deputados
11122,89,2012-11-01,PMDB,governismo
11123,96,2012-11-01,PMDB,fidelidade_lider
11124,3,2012-11-01,PMDB,dispersao
11125,89,2012-11-01,PSD,rice
11126,31,2012-11-01,PSD,num_deputados
11127,79,2012-11-01,PSD,governismo
11128,98,2012-11-01,PSD,fidelidade_lider
11129,4,2012-11-01,PSD,dispersao
11130,17,2012-11-01,PRP,rice
11131,1,2012-11-01,PRP,num_deputados
11132,89,2012-11-01,PRP,governismo
11133,84,2012-11-01,PRP,fidelidade_lider
11134,1,2012-11-01,PRP,dispersao
11135,84,2012-11-01,PTB,rice
11136,12,2012-11-01,PTB,num_deputados
11137,80,2012-11-01,PTB,governismo
11138,88,2012-11-01,PTB,fidelidade_lider
11139,6,2012-11-01,PTB,dispersao
11140,87,2012-11-01,PV,rice
11141,6,2012-11-01,PV,num_deputados
11142,82,2012-11-01,PV,governismo
11143,98,2012-11-01,PV,fidelidade_lider
11144,4,2012-11-01,PV,dispersao
11145,89,2012-11-01,PSB,rice
11146,19,2012-11-01,PSB,num_deputados
11147,91,2012-11-01,PSB,governismo
11148,97,2012-11-01,PSB,fidelidade_lider
11149,4,2012-11-01,PSB,dispersao
11150,86,2012-11-01,PSOL,rice
11151,3,2012-11-01,PSOL,num_deputados
11152,77,2012-11-01,PSOL,governismo
11153,95,2012-11-01,PSOL,fidelidade_lider
11154,1,2012-11-01,PSOL,dispersao
11155,0,2012-11-01,PHS,rice
11156,1,2012-11-01,PHS,num_deputados
11157,81,2012-11-01,PHS,governismo
11158,78,2012-11-01,PHS,fidelidade_lider
11159,0,2012-11-01,PHS,dispersao
11160,79,2012-11-01,PR,rice
11161,19,2012-11-01,PR,num_deputados
11162,79,2012-11-01,PR,governismo
11163,90,2012-11-01,PR,fidelidade_lider
11164,8,2012-11-01,PR,dispersao
11165,89,2012-11-01,DEM,rice
11166,17,2012-11-01,DEM,num_deputados
11167,70,2012-11-01,DEM,governismo
11168,94,2012-11-01,DEM,fidelidade_lider
11169,4,2012-11-01,DEM,dispersao
11170,91,2012-11-01,PRB,rice
11171,7,2012-11-01,PRB,num_deputados
11172,87,2012-11-01,PRB,governismo
11173,100,2012-11-01,PRB,fidelidade_lider
11174,3,2012-11-01,PRB,dispersao
11175,99,2012-11-01,PCdoB,rice
11176,8,2012-11-01,PCdoB,num_deputados
11177,97,2012-11-01,PCdoB,governismo
11178,99,2012-11-01,PCdoB,fidelidade_lider
11179,1,2012-11-01,PCdoB,dispersao
11180,53,2012-11-01,PMN,rice
11181,2,2012-11-01,PMN,num_deputados
11182,75,2012-11-01,PMN,governismo
11183,2,2012-11-01,PMN,dispersao
11184,88,2012-11-01,PSDB,rice
11185,28,2012-11-01,PSDB,num_deputados
11186,64,2012-11-01,PSDB,governismo
11187,98,2012-11-01,PSDB,fidelidade_lider
11188,4,2012-11-01,PSDB,dispersao
11189,0,2012-11-01,PRTB,rice
11190,1,2012-11-01,PRTB,num_deputados
11191,87,2012-11-01,PRTB,governismo
11192,50,2012-11-01,PRTB,fidelidade_lider
11193,0,2012-11-01,PRTB,dispersao
11194,0,2012-11-01,PSL,rice
11195,1,2012-11-01,PSL,num_deputados
11196,91,2012-11-01,PSL,governismo
11197,87,2012-11-01,PSL,fidelidade_lider
11198,0,2012-11-01,PSL,dispersao
11199,84,2012-11-01,PP,rice
11200,23,2012-11-01,PP,num_deputados
11201,83,2012-11-01,PP,governismo
11202,96,2012-11-01,PP,fidelidade_lider
11203,6,2012-11-01,PP,dispersao
11204,0,2012-11-01,PTC,rice
11205,1,2012-11-01,PTC,num_deputados
11206,100,2012-11-01,PTC,governismo
11207,100,2012-11-01,PTC,fidelidade_lider
11208,0,2012-11-01,PTC,dispersao
11209,82,2012-11-01,PDT,rice
11210,17,2012-11-01,PDT,num_deputados
11211,87,2012-11-01,PDT,governismo
11212,89,2012-11-01,PDT,fidelidade_lider
11213,6,2012-11-01,PDT,dispersao
11214,41,2012-11-01,PTdoB,rice
11215,2,2012-11-01,PTdoB,num_deputados
11216,76,2012-11-01,PTdoB,governismo
11217,97,2012-11-01,PTdoB,fidelidade_lider
11218,3,2012-11-01,PTdoB,dispersao
11219,17,2012-11-01,PEN,rice
11220,1,2012-11-01,PEN,num_deputados
11221,77,2012-11-01,PEN,governismo
11222,3,2012-11-01,PEN,dispersao
11223,88,2012-11-01,PPS,rice
11224,6,2012-11-01,PPS,num_deputados
11225,70,2012-11-01,PPS,governismo
11226,99,2012-11-01,PPS,fidelidade_lider
11227,3,2012-11-01,PPS,dispersao
11228,89,2011-12-01,PSC,rice
11229,11,2011-12-01,PSC,num_deputados
11230,91,2011-12-01,PSC,governismo
11231,97,2011-12-01,PSC,fidelidade_lider
11232,3,2011-12-01,PSC,dispersao
11233,98,2011-12-01,PT,rice
11234,66,2011-12-01,PT,num_deputados
11235,98,2011-12-01,PT,governismo
11236,99,2011-12-01,PT,fidelidade_lider
11237,1,2011-12-01,PT,dispersao
11238,94,2011-12-01,PMDB,rice
11239,56,2011-12-01,PMDB,num_deputados
11240,96,2011-12-01,PMDB,governismo
11241,96,2011-12-01,PMDB,fidelidade_lider
11242,2,2011-12-01,PMDB,dispersao
11243,93,2011-12-01,PSD,rice
11244,36,2011-12-01,PSD,num_deputados
11245,98,2011-12-01,PSD,governismo
11246,97,2011-12-01,PSD,fidelidade_lider
11247,2,2011-12-01,PSD,dispersao
11248,0,2011-12-01,PRP,rice
11249,1,2011-12-01,PRP,num_deputados
11250,89,2011-12-01,PRP,governismo
11251,100,2011-12-01,PRP,fidelidade_lider
11252,0,2011-12-01,PRP,dispersao
11253,86,2011-12-01,PTB,rice
11254,15,2011-12-01,PTB,num_deputados
11255,93,2011-12-01,PTB,governismo
11256,94,2011-12-01,PTB,fidelidade_lider
11257,5,2011-12-01,PTB,dispersao
11258,77,2011-12-01,PV,rice
11259,9,2011-12-01,PV,num_deputados
11260,83,2011-12-01,PV,governismo
11261,77,2011-12-01,PV,fidelidade_lider
11262,7,2011-12-01,PV,dispersao
11263,90,2011-12-01,PSB,rice
11264,23,2011-12-01,PSB,num_deputados
11265,94,2011-12-01,PSB,governismo
11266,95,2011-12-01,PSB,fidelidade_lider
11267,4,2011-12-01,PSB,dispersao
11268,93,2011-12-01,PSOL,rice
11269,3,2011-12-01,PSOL,num_deputados
11270,29,2011-12-01,PSOL,governismo
11271,98,2011-12-01,PSOL,fidelidade_lider
11272,2,2011-12-01,PSOL,dispersao
11273,27,2011-12-01,PHS,rice
11274,1,2011-12-01,PHS,num_deputados
11275,82,2011-12-01,PHS,governismo
11276,97,2011-12-01,PHS,fidelidade_lider
11277,1,2011-12-01,PHS,dispersao
11278,87,2011-12-01,PR,rice
11279,26,2011-12-01,PR,num_deputados
11280,82,2011-12-01,PR,governismo
11281,93,2011-12-01,PR,fidelidade_lider
11282,5,2011-12-01,PR,dispersao
11283,78,2011-12-01,DEM,rice
11284,20,2011-12-01,DEM,num_deputados
11285,50,2011-12-01,DEM,governismo
11286,91,2011-12-01,DEM,fidelidade_lider
11287,8,2011-12-01,DEM,dispersao
11288,97,2011-12-01,PRB,rice
11289,8,2011-12-01,PRB,num_deputados
11290,88,2011-12-01,PRB,governismo
11291,99,2011-12-01,PRB,fidelidade_lider
11292,1,2011-12-01,PRB,dispersao
11293,99,2011-12-01,PCdoB,rice
11294,10,2011-12-01,PCdoB,num_deputados
11295,98,2011-12-01,PCdoB,governismo
11296,99,2011-12-01,PCdoB,fidelidade_lider
11297,0,2011-12-01,PCdoB,dispersao
11298,60,2011-12-01,PMN,rice
11299,3,2011-12-01,PMN,num_deputados
11300,94,2011-12-01,PMN,governismo
11301,20,2011-12-01,PMN,fidelidade_lider
11302,4,2011-12-01,PMN,dispersao
11303,89,2011-12-01,PSDB,rice
11304,29,2011-12-01,PSDB,num_deputados
11305,48,2011-12-01,PSDB,governismo
11306,97,2011-12-01,PSDB,fidelidade_lider
11307,4,2011-12-01,PSDB,dispersao
11308,29,2011-12-01,PRTB,rice
11309,2,2011-12-01,PRTB,num_deputados
11310,98,2011-12-01,PRTB,governismo
11311,12,2011-12-01,PRTB,fidelidade_lider
11312,1,2011-12-01,PRTB,dispersao
11313,25,2011-12-01,PSL,rice
11314,2,2011-12-01,PSL,num_deputados
11315,98,2011-12-01,PSL,governismo
11316,85,2011-12-01,PSL,fidelidade_lider
11317,1,2011-12-01,PSL,dispersao
11318,88,2011-12-01,PP,rice
11319,26,2011-12-01,PP,num_deputados
11320,93,2011-12-01,PP,governismo
11321,95,2011-12-01,PP,fidelidade_lider
11322,5,2011-12-01,PP,dispersao
11323,0,2011-12-01,PTC,rice
11324,1,2011-12-01,PTC,num_deputados
11325,100,2011-12-01,PTC,governismo
11326,93,2011-12-01,PTC,fidelidade_lider
11327,0,2011-12-01,PTC,dispersao
11328,78,2011-12-01,PDT,rice
11329,19,2011-12-01,PDT,num_deputados
11330,89,2011-12-01,PDT,governismo
11331,91,2011-12-01,PDT,fidelidade_lider
11332,7,2011-12-01,PDT,dispersao
11333,62,2011-12-01,PTdoB,rice
11334,2,2011-12-01,PTdoB,num_deputados
11335,82,2011-12-01,PTdoB,governismo
11336,96,2011-12-01,PTdoB,fidelidade_lider
11337,2,2011-12-01,PTdoB,dispersao
11338,68,2011-12-01,PPS,rice
11339,7,2011-12-01,PPS,num_deputados
11340,52,2011-12-01,PPS,governismo
11341,93,2011-12-01,PPS,fidelidade_lider
11342,10,2011-12-01,PPS,dispersao
11343,85,2006-04-01,PSC,rice
11344,5,2006-04-01,PSC,num_deputados
11345,88,2006-04-01,PSC,governismo
11346,95,2006-04-01,PSC,fidelidade_lider
11347,4,2006-04-01,PSC,dispersao
11348,94,2006-04-01,PT,rice
11349,64,2006-04-01,PT,num_deputados
11350,94,2006-04-01,PT,governismo
11351,98,2006-04-01,PT,fidelidade_lider
11352,2,2006-04-01,PT,dispersao
11353,82,2006-04-01,PMDB,rice
11354,55,2006-04-01,PMDB,num_deputados
11355,84,2006-04-01,PMDB,governismo
11356,93,2006-04-01,PMDB,fidelidade_lider
11357,7,2006-04-01,PMDB,dispersao
11358,88,2006-04-01,PTB,rice
11359,30,2006-04-01,PTB,num_deputados
11360,89,2006-04-01,PTB,governismo
11361,96,2006-04-01,PTB,fidelidade_lider
11362,4,2006-04-01,PTB,dispersao
11363,94,2006-04-01,PL,rice
11364,26,2006-04-01,PL,num_deputados
11365,92,2006-04-01,PL,governismo
11366,99,2006-04-01,PL,fidelidade_lider
11367,3,2006-04-01,PL,dispersao
11368,85,2006-04-01,PV,rice
11369,5,2006-04-01,PV,num_deputados
11370,69,2006-04-01,PV,governismo
11371,94,2006-04-01,PV,fidelidade_lider
11372,5,2006-04-01,PV,dispersao
11373,49,2006-04-01,PMR,rice
11374,2,2006-04-01,PMR,num_deputados
11375,84,2006-04-01,PMR,governismo
11376,1,2006-04-01,PMR,dispersao
11377,87,2006-04-01,PSB,rice
11378,21,2006-04-01,PSB,num_deputados
11379,91,2006-04-01,PSB,governismo
11380,96,2006-04-01,PSB,fidelidade_lider
11381,5,2006-04-01,PSB,dispersao
11382,96,2006-04-01,PSOL,rice
11383,6,2006-04-01,PSOL,num_deputados
11384,70,2006-04-01,PSOL,governismo
11385,98,2006-04-01,PSOL,fidelidade_lider
11386,2,2006-04-01,PSOL,dispersao
11387,92,2006-04-01,DEM,rice
11388,41,2006-04-01,DEM,num_deputados
11389,61,2006-04-01,DEM,governismo
11390,97,2006-04-01,DEM,fidelidade_lider
11391,3,2006-04-01,DEM,dispersao
11392,98,2006-04-01,PCdoB,rice
11393,8,2006-04-01,PCdoB,num_deputados
11394,93,2006-04-01,PCdoB,governismo
11395,100,2006-04-01,PCdoB,fidelidade_lider
11396,1,2006-04-01,PCdoB,dispersao
11397,90,2006-04-01,PSDB,rice
11398,38,2006-04-01,PSDB,num_deputados
11399,60,2006-04-01,PSDB,governismo
11400,99,2006-04-01,PSDB,fidelidade_lider
11401,3,2006-04-01,PSDB,dispersao
11402,69,2006-04-01,PRONA,rice
11403,2,2006-04-01,PRONA,num_deputados
11404,68,2006-04-01,PRONA,governismo
11405,1,2006-04-01,PRONA,dispersao
11406,83,2006-04-01,PP,rice
11407,36,2006-04-01,PP,num_deputados
11408,86,2006-04-01,PP,governismo
11409,94,2006-04-01,PP,fidelidade_lider
11410,6,2006-04-01,PP,dispersao
11411,0,2006-04-01,PTC,rice
11412,1,2006-04-01,PTC,num_deputados
11413,85,2006-04-01,PTC,governismo
11414,0,2006-04-01,PTC,dispersao
11415,91,2006-04-01,PDT,rice
11416,15,2006-04-01,PDT,num_deputados
11417,75,2006-04-01,PDT,governismo
11418,98,2006-04-01,PDT,fidelidade_lider
11419,3,2006-04-01,PDT,dispersao
11420,93,2006-04-01,PPS,rice
11421,11,2006-04-01,PPS,num_deputados
11422,70,2006-04-01,PPS,governismo
11423,98,2006-04-01,PPS,fidelidade_lider
11424,3,2006-04-01,PPS,dispersao
11425,92,2010-07-01,PSC,rice
11426,11,2010-07-01,PSC,num_deputados
11427,87,2010-07-01,PSC,governismo
11428,100,2010-07-01,PSC,fidelidade_lider
11429,3,2010-07-01,PSC,dispersao
11430,94,2010-07-01,PT,rice
11431,56,2010-07-01,PT,num_deputados
11432,95,2010-07-01,PT,governismo
11433,98,2010-07-01,PT,fidelidade_lider
11434,2,2010-07-01,PT,dispersao
11435,88,2010-07-01,PMDB,rice
11436,57,2010-07-01,PMDB,num_deputados
11437,90,2010-07-01,PMDB,governismo
11438,94,2010-07-01,PMDB,fidelidade_lider
11439,4,2010-07-01,PMDB,dispersao
11440,93,2010-07-01,PTB,rice
11441,15,2010-07-01,PTB,num_deputados
11442,91,2010-07-01,PTB,governismo
11443,98,2010-07-01,PTB,fidelidade_lider
11444,3,2010-07-01,PTB,dispersao
11445,90,2010-07-01,PV,rice
11446,9,2010-07-01,PV,num_deputados
11447,85,2010-07-01,PV,governismo
11448,97,2010-07-01,PV,fidelidade_lider
11449,4,2010-07-01,PV,dispersao
11450,90,2010-07-01,PSB,rice
11451,18,2010-07-01,PSB,num_deputados
11452,90,2010-07-01,PSB,governismo
11453,98,2010-07-01,PSB,fidelidade_lider
11454,3,2010-07-01,PSB,dispersao
11455,90,2010-07-01,PSOL,rice
11456,3,2010-07-01,PSOL,num_deputados
11457,67,2010-07-01,PSOL,governismo
11458,99,2010-07-01,PSOL,fidelidade_lider
11459,1,2010-07-01,PSOL,dispersao
11460,75,2010-07-01,PHS,rice
11461,2,2010-07-01,PHS,num_deputados
11462,89,2010-07-01,PHS,governismo
11463,98,2010-07-01,PHS,fidelidade_lider
11464,3,2010-07-01,PHS,dispersao
11465,94,2010-07-01,PR,rice
11466,27,2010-07-01,PR,num_deputados
11467,93,2010-07-01,PR,governismo
11468,98,2010-07-01,PR,fidelidade_lider
11469,2,2010-07-01,PR,dispersao
11470,87,2010-07-01,DEM,rice
11471,31,2010-07-01,DEM,num_deputados
11472,72,2010-07-01,DEM,governismo
11473,98,2010-07-01,DEM,fidelidade_lider
11474,5,2010-07-01,DEM,dispersao
11475,90,2010-07-01,PRB,rice
11476,5,2010-07-01,PRB,num_deputados
11477,89,2010-07-01,PRB,governismo
11478,97,2010-07-01,PRB,fidelidade_lider
11479,3,2010-07-01,PRB,dispersao
11480,85,2010-07-01,PMN,rice
11481,2,2010-07-01,PMN,num_deputados
11482,92,2010-07-01,PMN,governismo
11483,100,2010-07-01,PMN,fidelidade_lider
11484,0,2010-07-01,PMN,dispersao
11485,91,2010-07-01,PSDB,rice
11486,33,2010-07-01,PSDB,num_deputados
11487,64,2010-07-01,PSDB,governismo
11488,98,2010-07-01,PSDB,fidelidade_lider
11489,3,2010-07-01,PSDB,dispersao
11490,92,2010-07-01,PP,rice
11491,26,2010-07-01,PP,num_deputados
11492,90,2010-07-01,PP,governismo
11493,96,2010-07-01,PP,fidelidade_lider
11494,3,2010-07-01,PP,dispersao
11495,45,2010-07-01,PTC,rice
11496,2,2010-07-01,PTC,num_deputados
11497,71,2010-07-01,PTC,governismo
11498,71,2010-07-01,PTC,fidelidade_lider
11499,8,2010-07-01,PTC,dispersao
11500,90,2010-07-01,PDT,rice
11501,16,2010-07-01,PDT,num_deputados
11502,89,2010-07-01,PDT,governismo
11503,98,2010-07-01,PDT,fidelidade_lider
